龹,q
犭,q
欠,q
求,q
王,w
攵,w
卩,e
阝,e
耳,e
人,r
亻,r
彳,r
日,r
曰,r
土,t
田,t
㇀,t
讠,y
又,y
月,y
衤,y
页,y
缶,y
雨,y
音,y
㐆,y
十,u
扌,u
山,u
饣,u
礻,u
石,u
止,i
竹,i
舟,i
隹,i
手,o
舌,o
身,o
尸,o
彡,p
丿,p
鱼,a
一,a
厶,s
纟,s
龴,s
冫,d
刂,d
氵,d
大,d
灬,d
丶,d
方,f
父,f
广,g
弓,g
革,g
骨,g
㇆,g
𠃋,g
𠃊,g
□,g
亅,g
㇉,g
𠄌,g
火,h
户,h
禾,h
虍,h
巾,j
斤,j
钅,j
角,j
𠔉,j
匚,k
冂,k
口,k
囗,k
⺆,k
力,l
立,l
𤇾,l
丨,l
廴,z
辶,z
孑,z
爫,z
走,z
足,z
𢦏,z
忄,x
夕,x
小,x
心,x
穴,x
西,x
𦥯,x
寸,c
艹,c
厂,v
车,v
虫,v
齿,v
冖,b
八,b
勹,b
宀,b
白,b
疒,b
㡀,b
𠤏,b
女,n
牜,n
鸟,n
门,m
马,m
木,m
目,m
罒,m
皿,m
米,m
㓁,m
乀,n
乁,j
乙,y
乚,y
乛,v
二,d
丁,h
丅,m
丂,k
七,q
匸,x
丄,u
卜,p
乂,y
入,r
九,j
儿,y
几,j
匕,b
亠,t
丷,b
刁,d
丩,j
了,l
凵,k
乃,n
刀,d
三,s
于,w
干,g
士,m
工,g
卄,n
才,z
下,x
廾,g
兀,w
尢,u
与,y
万,m
弋,y
上,d
千,q
乞,v
川,v
丸,w
久,j
夂,n
丬,p
亡,w
彐,j
己,f
已,s
巳,y
子,l
屮,c
也,y
刃,r
习,x
叉,v
彑,j
乡,i
幺,k
巛,v
丰,f
井,j
开,z
天,t
夫,f
元,y
韦,j
云,y
耂,l
扎,i
廿,l
五,u
支,i
卅,g
不,f
太,t
犬,q
区,q
厷,g
尤,y
歹,d
厄,e
戸,h
巨,j
牙,y
屯,t
戈,v
旡,j
比,p
切,q
瓦,w
卝,g
少,u
冃,m
中,i
内,j
冈,g
水,u
罓,q
贝,b
见,j
午,w
牛,n
毛,b
气,q
升,u
夭,y
片,h
化,h
爪,v
戶,b
仌,b
从,c
爻,x
尣,l
今,j
凶,x
分,b
公,j
仓,c
厃,y
氏,j
勿,h
风,f
丹,d
乌,u
卬,a
文,w
亢,g
冘,y
肀,y
尹,y
夬,j
尺,v
弔,d
丑,v
爿,w
巴,b
队,d
夃,g
予,y
玉,y
未,w
末,m
示,i
戋,j
正,i
卉,u
圥,y
功,g
去,q
甘,h
世,u
丗,f
古,k
本,b
术,u
札,m
朮,u
可,i
叵,p
丙,b
左,z
厉,l
丕,h
达,d
戊,w
龙,l
犮,b
东,d
北,b
占,t
歺,j
卢,l
业,y
旧,j
旧,d
且,c
且,j
且,q
旦,d
甲,j
申,u
申,t
号,i
号,x
号,h
由,y
只,k
只,i
央,y
另,l
冊,c
凹,w
凹,a
生,u
失,h
失,k
失,u
失,y
矢,u
乍,z
乍,i
丘,q
付,f
付,y
代,d
他,b
他,t
斥,i
斥,v
瓜,g
令,l
氐,d
氐,i
尔,e
句,q
句,j
句,g
匆,c
匆,i
册,c
册,j
册,i
卯,m
卯,q
处,v
冬,d
夗,d
夗,w
夗,y
刍,v
包,b
包,f
包,p
包,y
主,i
主,n
玄,m
玄,w
玄,x
半,p
半,b
氿,g
氿,j
氿,q
必,b
必,u
永,x
永,y
司,c
司,s
民,m
弗,f
疋,p
疋,u
疋,y
出,v
氶,v
氶,i
奴,n
奴,y
加,j
召,u
召,i
皮,p
圣,u
圣,k
对,d
台,y
台,s
台,t
台,i
癶,b
癶,y
矛,m
母,w
母,m
母,i
丝,s
匡,k
匡,w
耒,l
邦,b
幵,v
幵,j
幵,q
刑,h
刑,x
圭,g
寺,u
寺,s
卋,h
卋,u
卋,x
卋,z
吉,j
考,k
老,l
巩,z
巩,g
执,y
执,i
共,h
共,g
亚,y
亘,g
亘,x
亘,y
臣,v
襾,y
覀,y
覀,x
朿,c
厌,y
有,w
有,y
百,q
百,b
百,m
而,e
而,n
夸,k
夸,w
灰,h
列,b
列,l
成,v
夹,g
夹,j
夹,y
尧,y
至,d
至,i
尗,u
此,c
光,g
曲,q
曲,j
同,t
吕,y
吕,l
因,y
岁,s
岁,l
岂,b
岂,k
岂,q
网,j
网,w
肉,r
朱,u
朱,x
朱,i
先,x
廷,t
休,x
臼,j
臼,l
伐,f
伐,g
伐,h
延,y
任,l
任,r
自,z
血,x
向,x
向,y
囟,p
囟,x
后,h
行,x
行,n
行,h
会,h
会,k
会,l
杀,u
合,g
合,h
兆,i
兇,x
兊,d
兊,r
兊,y
朵,d
危,z
危,w
旬,j
旬,x
匈,x
匈,j
舛,v
各,g
多,d
壮,i
冰,b
冰,n
亦,y
齐,j
齐,q
齐,i
齐,z
交,j
次,c
次,z
衣,y
亥,h
亥,j
羊,d
羊,x
羊,y
并,b
并,q
关,g
屰,j
屰,n
屰,p
汙,y
汙,w
汎,f
汤,t
汤,u
兴,x
安,a
军,j
军,x
聿,v
聿,y
聿,i
寻,x
艮,g
艮,h
艸,q
艸,c
防,f
丞,v
丞,u
丞,i
如,r
好,q
好,h
劦,l
劦,x
羽,y
羽,j
羽,h
牟,t
牟,m
厽,l
叒,r
叒,w
寿,u
麦,m
镸,v
赤,v
赤,x
折,h
折,u
折,t
折,i
孝,m
孝,x
壳,k
壳,q
声,b
声,q
声,u
芬,f
芯,x
克,k
巫,j
巫,w
孛,b
車,v
車,j
車,y
甫,p
甫,f
更,g
束,v
束,u
吾,w
吾,y
豆,d
酉,y
酉,i
丽,l
医,y
医,l
辰,v
辰,q
丣,y
豕,g
豕,u
来,v
来,l
来,i
步,b
步,y
卤,x
卤,l
肖,x
呈,t
呈,k
呈,v
貝,b
县,x
里,l
呆,b
呆,d
男,j
男,n
肙,y
串,g
串,q
串,v
串,i
员,y
呙,w
呙,g
呙,h
囧,j
囧,i
告,g
告,j
我,w
利,l
秃,j
秃,t
每,m
每,w
攸,g
攸,y
伸,u
你,n
囱,b
囱,v
囱,c
役,c
役,y
辵,v
余,y
余,t
余,x
希,x
佥,l
佥,q
釆,b
坐,z
谷,g
谷,l
谷,y
寽,l
孚,m
孚,f
豸,c
豸,i
含,h
龟,g
龟,j
龟,q
免,w
免,m
狄,d
狄,t
卵,k
卵,l
言,y
訁,y
亩,m
亨,h
亨,p
亨,x
辛,v
辛,q
辛,x
闲,x
闲,i
羌,q
兑,y
兑,r
兑,d
弟,t
弟,d
洰,j
沙,s
沙,u
沂,y
宏,d
宏,h
灾,l
灾,z
良,l
君,j
即,j
即,n
尾,w
尾,y
尾,i
阿,t
阿,a
壯,y
壯,i
邵,u
邵,d
甬,y
甬,d
矣,g
矣,x
矣,y
夋,q
夋,i
武,w
青,j
青,q
规,g
者,y
者,i
坴,l
幸,x
幸,n
幸,b
其,j
其,q
取,q
取,u
昔,c
昔,j
昔,x
若,r
若,b
苜,m
苗,m
苗,n
苑,g
苑,y
直,i
苔,t
苔,j
苔,k
林,l
林,g
析,s
析,x
或,h
或,y
叀,h
叀,i
卧,w
臤,q
臤,x
事,u
事,z
卖,m
奇,j
奇,q
奇,y
奄,y
豖,v
妻,q
斩,l
斩,i
兓,z
兓,y
兓,q
兓,j
非,c
非,f
叔,u
卓,k
卓,y
卓,i
虎,t
虎,h
尚,v
尚,u
果,g
果,l
昛,j
昆,h
昆,k
冐,m
明,m
易,y
典,d
典,j
典,t
呴,h
呴,x
呴,g
呴,y
制,i
知,i
垂,v
垂,i
物,b
物,w
乖,g
和,h
委,p
委,w
臾,k
臾,y
兒,e
兒,f
兒,n
侃,k
帛,b
卑,b
卑,p
阜,t
阜,f
征,i
舍,u
金,j
釒,j
肴,c
肴,y
采,c
采,h
受,d
受,u
乳,r
念,m
念,n
朋,p
朋,i
肥,b
肥,f
周,n
周,i
臽,l
臽,x
备,b
炙,i
炙,x
京,j
享,x
享,s
府,f
府,n
卒,c
卒,z
庚,g
庚,x
咅,p
卷,q
卷,j
卷,g
卷,c
並,v
並,b
单,v
单,d
单,u
炎,t
炎,y
沾,t
沾,i
沾,v
沾,d
泥,n
泥,m
波,w
波,b
学,x
宗,j
宗,z
官,g
官,n
宛,w
宛,y
宓,m
宓,f
肃,p
肃,s
录,l
居,j
弦,x
孟,m
孟,s
陏,d
陏,g
陏,s
参,s
参,c
参,u
叕,j
叕,i
叕,y
叕,h
叕,l
彔,l
甾,z
砉,h
砉,x
春,v
毒,y
毒,d
封,b
封,f
壴,i
甚,u
贳,u
草,z
草,c
荅,r
荅,t
荅,d
胡,h
茹,r
南,n
茲,c
茲,m
茲,z
柰,n
柰,i
查,v
查,i
相,i
相,x
勃,b
匽,y
剌,l
剌,d
畐,b
畐,c
畐,f
垔,y
要,y
咸,x
咸,j
研,x
研,y
面,m
昚,u
殄,t
皆,f
皆,j
背,b
茍,j
茍,x
削,m
削,q
削,u
削,x
狊,j
狊,u
是,u
是,t
冒,m
禺,y
星,x
昫,x
曷,h
畎,q
界,l
界,j
咢,n
咢,l
品,p
耑,d
耑,i
矩,j
臿,v
香,x
秋,l
秋,q
重,i
重,v
重,t
叟,s
叟,x
保,b
皇,w
皇,h
泉,q
鬼,g
鬼,c
禹,y
侯,h
盾,d
盾,k
盾,u
盾,y
衍,t
衍,y
须,x
俞,y
俞,u
食,u
食,s
食,y
将,j
将,q
度,d
度,i
亲,q
彦,p
彦,y
帝,d
娄,l
前,q
前,j
酋,q
首,u
兹,c
兹,z
洪,h
洴,p
浂,y
津,j
宣,x
宣,i
客,q
客,k
扁,p
扁,b
既,j
既,x
既,i
屋,w
昬,h
敃,f
敃,m
韋,u
韋,h
韋,w
眉,g
眉,m
孨,n
孨,i
陟,d
陟,i
盈,y
癸,g
敄,m
敄,w
彖,u
彖,t
敖,a
素,l
素,s
冓,g
匿,l
匿,n
匿,t
髟,u
髟,b
髟,p
馬,m
耿,g
聂,x
聂,n
莫,j
莫,m
莝,c
晋,d
晋,j
真,i
巸,y
哥,g
鬲,l
鬲,t
鬲,g
辱,r
夏,j
夏,x
原,m
原,y
鬥,d
丵,b
丵,i
圂,h
豈,q
豈,k
罢,p
罢,t
罢,b
乘,v
乘,u
臬,n
臭,v
臭,x
皋,g
皋,h
皋,p
息,x
虒,s
虒,t
虒,x
虒,i
殷,b
殷,y
般,b
般,p
奚,x
翁,w
逢,f
逢,p
留,q
留,l
高,g
病,b
蚉,w
脊,j
脊,q
离,l
离,v
唐,t
竝,u
竝,b
旅,l
畜,v
畜,x
羔,g
羔,h
益,y
兼,j
朔,u
浧,i
浧,y
浧,l
浧,v
流,l
害,h
容,r
容,y
朗,l
冥,m
冥,x
隺,h
隺,q
能,n
能,t
能,x
務,w
務,m
桑,s
邕,y
邕,f
彗,h
彗,l
彗,s
舂,v
舂,i
焉,y
赦,c
赦,u
赦,y
埶,u
埶,w
埶,y
殸,k
殸,q
殸,u
殸,y
基,j
堇,j
堇,q
黄,h
菲,f
菞,l
菞,p
萠,p
桼,n
桼,q
麥,m
救,j
斬,m
斬,i
軗,d
軗,u
旉,f
敕,v
敕,s
票,p
殹,f
殹,y
戚,c
戚,q
雩,y
雩,x
雩,j
虚,x
虘,c
虖,h
雀,q
晨,v
晨,y
野,u
野,y
野,l
啚,b
啚,t
曼,m
國,g
崔,c
崩,b
崩,g
婴,y
甜,t
動,d
敏,m
敏,s
鳥,d
鳥,n
鳥,q
鳥,i
旣,h
旣,j
徝,m
徝,i
欲,y
酓,y
象,x
象,u
猄,j
猄,y
孰,u
庶,i
庶,u
麻,m
庳,b
庳,p
庸,y
鹿,g
鹿,l
章,i
章,j
竟,j
豙,k
豙,y
啇,i
啇,u
啇,d
曽,c
曽,z
敝,b
寅,y
敢,g
敢,t
尉,w
尉,y
強,j
強,q
隋,d
隋,s
隋,t
粜,t
粜,b
習,v
習,x
翏,b
翏,l
巢,v
喜,v
喜,j
喜,x
彭,b
彭,p
壹,y
壹,r
斯,u
斯,s
黃,h
敬,j
棥,f
棥,m
棘,j
棘,n
厤,c
厤,l
厥,j
猋,x
猋,b
尞,v
尞,l
尞,s
雲,m
雲,y
黹,x
黹,i
敞,i
敞,v
晶,g
晶,j
景,y
景,d
景,j
黑,h
黍,u
筑,i
答,t
答,d
筍,s
筍,x
筍,y
筍,i
集,j
集,y
焦,j
焦,q
翕,x
番,p
番,b
番,f
就,s
就,j
敦,i
敦,t
敦,d
斌,b
童,i
童,t
旑,i
旑,y
善,u
善,x
絭,l
絭,j
粦,h
粦,l
粦,w
道,d
曾,c
曾,z
焱,y
淵,w
淵,y
惰,d
惰,t
窗,v
窗,c
惢,r
惢,s
惢,q
强,c
强,j
强,q
粥,y
粥,i
粥,h
臦,v
臦,g
臦,j
登,d
矞,j
矞,x
矞,y
幾,j
幾,q
鼓,g
勤,v
勤,q
蒦,y
蒦,w
蒦,h
蒿,g
蒿,h
蒙,h
蒙,m
蒙,t
楙,m
雷,l
频,b
频,c
频,p
豦,d
豦,j
號,h
路,l
豊,f
豊,l
喿,d
喿,q
喿,z
睘,b
睘,q
蜀,u
鼠,u
敫,q
敫,j
詹,d
詹,i
解,j
解,x
亶,i
亶,d
亶,v
廉,h
廉,l
雍,y
满,m
殿,d
辟,p
辟,b
辟,m
聚,j
蔽,b
蔽,p
需,i
需,x
需,r
需,n
需,d
睿,r
熏,m
熏,x
鼻,b
疑,n
疑,q
疑,y
齊,z
齊,i
齊,q
齊,j
翟,d
翟,i
蕩,t
蕩,d
蕊,j
蕊,r
敷,f
敷,h
憂,y
畾,l
嘼,v
嘼,u
嘼,x
皛,j
皛,p
皛,x
徹,u
徹,v
廛,v
燕,y
薛,x
薛,y
赞,w
赞,z
興,d
興,x
雔,v
衞,m
衞,w
辥,x
辥,y
雚,h
雚,g
壓,y
霜,u
霝,l
魏,w
龠,y
毚,v
襄,x
豐,f
豐,l
瞿,j
瞿,q
巂,g
巂,j
巂,x
靡,m
蠡,s
蠡,l
讎,v
㐬,l
𠂢,p
㔾,j
龷,g
㠯,y
𠂔,z
㝵,d
巜,f
巜,h
巜,k
夊,s
夊,q
之,j
之,i
丏,m
丏,n
內,x
內,n
长,v
长,i
勻,y
毋,w
毋,m
戉,y
囙,y
仝,n
仝,t
処,v
丱,k
丱,y
丱,g
朶,d
夾,g
夾,j
夾,x
見,j
見,x
呂,l
別,b
吳,w
吳,y
禿,t
兌,y
兌,d
兌,r
沒,m
靑,q
靑,x
亞,y
戔,c
戔,j
岡,v
岡,g
幷,b
幷,l
爭,w
爭,i
斉,w
斉,q
於,y
於,h
於,w
頁,x
頁,y
貞,i
貞,t
奐,h
訂,d
彥,h
彥,y
恆,i
恆,j
恆,u
恆,g
恆,h
姦,j
飛,f
華,h
華,k
晉,j
晉,z
氣,q
氣,x
條,t
隻,z
隻,h
隻,i
烏,w
烏,y
烏,v
殺,u
殺,s
殺,x
倉,c
倉,v
倉,i
芻,v
芻,j
芻,z
陰,y
脅,x
脅,q
責,i
責,z
責,w
乾,g
乾,q
堅,h
堅,j
帶,d
異,y
眾,i
進,j
進,s
從,c
從,z
敘,x
產,v
參,s
參,u
參,c
終,i
堯,y
報,b
報,f
報,s
葉,y
葉,u
遀,s
虛,x
貴,g
單,t
單,u
單,d
單,i
單,v
貸,d
貸,t
雋,n
雋,z
雋,j
衆,i
復,f
勝,u
勝,m
飧,s
甯,n
祿,x
祿,l
蓋,g
蓋,h
幹,h
幹,g
飱,l
飱,c
飱,s
歲,q
歲,s
黽,m
稜,l
與,y
與,l
奧,x
奧,y
會,h
會,k
會,x
羨,x
臺,t
壽,u
爾,m
爾,n
爾,q
曅,y
覞,y
覞,i
僕,b
僕,k
僕,p
貍,l
貍,m
貍,y
麽,m
麼,b
麼,m
塵,v
適,d
適,u
適,t
適,i
養,y
養,j
養,x
漸,q
漸,j
漸,v
穀,g
歎,t
遷,v
遷,q
徵,i
徵,v
廚,v
潔,j
窮,h
窮,q
窮,x
薦,j
賴,l
縣,x
閻,y
親,q
憲,x
憲,l
藉,j
禦,y
鍾,i
糞,w
糞,f
盪,d
聶,y
聶,n
聶,u
聶,i
蠆,v
壘,l
壘,y
蟲,t
蟲,i
蟲,v
蟲,d
雜,z
羴,u
壞,h
顛,d
嚴,y
顚,t
顚,d
韲,j
懷,h
獻,s
獻,x
贏,y
贏,s
屬,u
屬,i
釁,x
曵,y
